question_id,qemb_pca_0,qemb_pca_1,qemb_pca_2,qemb_pca_3,qemb_pca_4,qemb_pca_5,qemb_pca_6,qemb_pca_7,qemb_pca_8,qemb_pca_9,qemb_pca_10,qemb_pca_11,qemb_pca_12,qemb_pca_13,qemb_pca_14,qemb_pca_15,qemb_pca_16,qemb_pca_17,qemb_pca_18,qemb_pca_19,qemb_pca_20,qemb_pca_21,qemb_pca_22,qemb_pca_23,qemb_pca_24,qemb_pca_25,qemb_pca_26,qemb_pca_27,qemb_pca_28,qemb_pca_29,qemb_pca_30,qemb_pca_31,qemb_pca_32,qemb_pca_33,qemb_pca_34,qemb_pca_35,qemb_pca_36,qemb_pca_37,qemb_pca_38,qemb_pca_39,qemb_pca_40,qemb_pca_41,qemb_pca_42,qemb_pca_43,qemb_pca_44,qemb_pca_45,qemb_pca_46,qemb_pca_47,qemb_pca_48,qemb_pca_49,question_num_options,block_Cognitive tests,block_Demographics,block_Economic preferences,block_Personality,qtype_MC,qtype_Matrix,qtype_TE
QID28_r8,-0.3220708,-0.014294292,0.197891,-0.022391705,0.1815346,-0.115553305,0.04720132,-0.023595288,-0.002692944,-0.14414142,-0.19950724,0.022434283,-0.031842407,0.068684064,0.07802388,0.075308315,-0.027056536,0.031325597,-0.093854666,0.0056013735,0.100714825,-0.011267928,0.05671831,0.016928487,-0.012289005,-0.02239898,0.012595059,0.024366032,-0.12977211,-0.032820575,0.05508542,0.019162528,0.06515956,0.01945762,-0.015815323,-0.060648743,0.023101903,-0.019957153,-0.001155223,0.0008461184,0.032902025,-0.02812287,0.029091973,-0.004621076,0.030295603,0.037729982,-0.040250495,-0.042439185,0.02621063,-0.028729724,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID28_r9,-0.23647384,-0.17638399,0.01787912,-0.04431289,0.06347793,-0.033861518,0.009670729,0.046988174,-0.06448648,-0.01459407,-0.17732437,0.050018255,0.053759,0.11156896,-0.028897924,-0.02423838,-0.08552629,0.07237847,-0.069465786,-0.05025034,0.19863796,0.027859243,-0.029746082,-0.006117985,-0.2561594,0.012145991,0.0012965914,0.07413805,-0.056511883,0.08809735,-0.008354271,0.055825394,-0.117098816,0.047591127,-0.045322634,-0.05205083,-0.0160444,0.062742315,-0.022057299,0.12105227,-0.062886745,0.040487528,0.022714961,-0.06604708,-0.026394805,0.08862888,0.10301967,-0.03822432,0.022704057,0.053991772,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r1,0.18080102,-0.677864,-0.16959594,-0.28171232,-0.040151056,-0.038381718,-0.112928,0.026571658,-0.02498281,-0.0070503466,-0.030298978,0.023004375,-0.07253517,-0.050363068,0.00299985,-0.016033424,-0.079555795,0.028685458,-0.036905326,0.040871065,0.018028101,0.032472547,-0.0018891159,-0.011316413,-0.017871898,-0.0028365632,-0.05692397,-0.010460516,-0.008262124,-0.020451535,0.060971234,-0.00090269366,0.04873109,-0.0075021884,-0.022176333,-0.033803497,0.054147545,0.019651704,-0.037811253,0.030657003,0.006437422,-0.034017272,-0.044223476,0.033667594,0.006986511,0.041345842,0.02171791,0.02135606,-0.000933503,0.0016464702,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r10,0.1454189,-0.66096485,-0.18390194,-0.27721128,-0.09073299,-0.034094203,-0.06336685,0.07986713,0.0028707634,-0.08263605,-0.0010529781,0.08572151,-0.08109837,0.037426587,0.050005555,-0.0037634948,-0.031722847,0.052915286,-0.07756605,-0.04360579,-0.014075725,0.063629046,-0.014231545,-0.024259565,-0.073245876,-0.034234356,0.01707917,0.023900837,-0.06997382,-0.053660367,-0.0030753545,0.040212292,-0.0171816,-0.046636403,0.04165748,-3.62713e-05,0.022803763,-0.028868265,-0.010578855,0.033811115,0.0052601798,0.015310127,-0.032141827,-0.00039358772,0.031742543,-0.0033811193,0.028178532,0.01722017,0.0093707,-0.004205751,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r11,0.12984294,-0.6231992,-0.20485714,-0.29667985,-0.021482836,0.04200522,0.053957865,0.012541273,0.018817047,0.076233715,-0.032760873,-0.045141004,-0.009382488,-0.056497738,0.044238478,-0.02192818,0.019848555,-0.115786545,-0.03857939,0.04946723,0.01565618,0.050049424,0.05568834,-0.014072101,0.040100805,-0.004815955,0.009699877,-0.050057642,-0.040588006,-0.023600379,0.009713886,0.005945842,0.009833115,0.02879818,0.0022461219,-0.045009874,0.060617525,-0.06284419,0.027471883,0.02891707,-0.022087408,-0.021315727,0.014987945,0.013319695,0.02063299,-0.011985489,0.020727174,0.016148748,0.014972278,0.024222486,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r12,0.17668012,-0.6461059,-0.16645092,-0.31623578,-0.04654406,0.041890275,0.10313549,0.026451867,0.059725475,0.060745005,-0.008837987,-0.08970173,0.0656182,-0.032426927,0.069289014,-0.010068348,-0.026595514,-0.0064507397,0.03811439,0.0005469737,0.023397375,-0.075543426,0.039203692,-0.03955532,0.08657743,0.055207383,-0.0015998358,0.037369348,0.076419726,0.028703507,0.0027207448,0.0014538239,0.002286002,-0.026649142,0.009310046,0.04880171,-0.032056462,0.016545545,-0.017220099,-0.013461772,0.009972563,-0.021486739,-0.012631502,-0.008439658,0.013268953,0.019774219,-0.036071897,-0.044318352,-0.014860589,-0.004595581,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r13,0.16315272,-0.6668291,-0.16654617,-0.35506403,-0.05850933,-0.010569699,-0.00048033643,0.032893606,0.08545974,0.026556259,0.01472727,-0.07196465,-0.04540549,-0.0049828975,0.037259627,0.009188375,-0.025585154,0.011938924,-0.012636,0.017889142,-0.03684499,0.007777928,-0.00014416673,0.04558652,0.017532747,-0.02049601,-0.011890703,0.0347596,0.044374455,-0.02075441,-0.042888887,0.020765575,0.01325593,0.028871134,-0.036726363,0.02623873,-0.031667978,-0.02144135,0.024020225,-0.0037790672,-0.0038025554,-0.01684821,0.0487399,0.0026014512,0.0057393587,-0.0075504095,-0.010751791,0.015241043,0.0075589786,-0.024064958,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r14,0.15284336,-0.6637064,-0.18049611,-0.34425503,-0.078891516,-0.0054031187,0.015931893,0.030069983,0.072729945,0.056556124,0.015327363,-0.015044776,0.000887651,-0.0024756172,0.025775459,-0.010882309,-0.031475123,-0.06704669,-0.004035039,0.030512867,-0.029239593,0.014107841,-0.0035116922,0.07008345,0.04377417,0.010450608,0.005939962,0.0035994814,0.024407918,0.010028484,-0.00012555762,-0.016366296,0.0245464,0.003928257,0.012339377,-0.0067424197,-0.0012120481,-0.010048031,0.007264908,0.0011866841,0.015054418,-0.024997473,0.02653189,0.012596552,-0.026910417,-0.0082864305,0.0002539361,0.00078372855,-0.01595281,0.028427545,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r15,0.2406548,-0.6275471,-0.19995591,-0.3411126,-0.117970884,-0.036952943,-0.055228632,0.007428424,0.034987565,0.021035036,-0.04550475,0.030059624,-0.1308748,0.10977397,0.0848079,-0.037713576,0.018940214,0.026790833,0.031542905,-0.05856262,-0.02105729,0.015185073,-0.008070371,0.008571042,0.017330324,-0.016849635,0.023742251,-0.039586674,-0.053852174,-0.032883514,0.007858046,-0.0011856747,-0.024332218,0.0427222,0.051060975,-0.03471755,0.06592253,-0.017163819,-0.031018397,-0.0014853682,0.019410107,-0.0042392905,-0.022647694,0.032742813,0.089667305,-0.025714546,0.034837294,-0.017859124,0.038424384,-0.046145756,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r16,0.13810156,-0.66956633,-0.21260335,-0.30972368,-0.03631803,0.029807614,0.06245524,0.03510654,0.038061775,0.029486023,-0.02219679,-0.039258324,0.0018913611,0.009134695,0.062289793,-0.032623716,-0.05175354,-0.050135795,-0.008672204,0.021733792,0.027411912,-0.029647581,0.013248295,-0.043924194,0.028133258,0.033217516,0.005922302,0.005773121,-0.031213965,-0.009900277,-0.002848608,-0.010625029,0.01519772,0.0015295768,-0.0034485394,0.00069912715,0.020699043,-0.009044915,-0.005145062,0.024623873,0.031668037,-0.039092842,-0.0058133737,0.0031229067,0.011381525,0.009774217,0.026829604,-0.037110023,0.01131095,0.036348376,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r17,0.15441643,-0.6501143,-0.18498723,-0.37950173,-0.04522019,-0.0012398831,0.020086639,0.058481444,0.06847333,0.022373334,0.009934213,-0.012422924,0.02542472,-0.03322381,0.021829806,0.012806889,0.01217631,-0.01860036,0.070692666,0.0150854625,0.024669267,-0.00070056407,0.010908795,0.01917207,-9.759089e-05,0.017782722,-0.010676762,-0.021223163,-0.039289616,0.008862796,-0.014181259,-0.032961223,0.028786222,-0.009095716,-0.02517746,0.005202187,-0.0036738645,0.022017056,-0.0067187254,-0.0070045525,0.015588254,0.005590413,0.008867028,0.01456851,-0.025366914,-0.015746128,0.008091148,0.048716426,0.01124341,0.058062512,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r18,0.20090191,-0.66374576,-0.14085342,-0.38400388,-0.059345685,0.008593649,-0.013008276,0.097734526,0.02735784,0.037018165,-0.02795065,-0.022807278,0.025521219,0.0010103829,0.059362862,-0.040961716,-0.06758886,-0.0123625,-0.021556972,0.0107922945,-0.0021623576,-0.017336264,-0.024831757,-0.055373132,-0.003653509,0.030199409,0.0011652354,0.016364263,0.05643805,-0.0023699587,-0.004377022,-0.052384622,-0.010064664,-0.0056452523,0.032150477,-0.019472722,-0.00685695,-0.02854749,0.0032483176,-0.016207334,-0.028451823,-0.0076257032,-0.0168612,0.015473077,-0.0069494867,0.014400634,0.018301385,-0.01844494,0.013960987,-0.010073234,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r19,0.11436811,-0.65895987,-0.17646632,-0.34633425,-0.05868931,0.010697445,0.03396876,0.05787568,0.07360778,0.06973315,0.00099969,-0.09983533,0.015024502,-0.018269258,0.022852125,0.017198252,-0.050581552,-0.027675187,0.019704657,0.017756248,0.0117492275,-0.029020224,0.008264486,0.00238649,0.028991241,0.0015143077,0.021816365,0.030720726,0.02758156,0.00636957,-0.000693757,-0.004149732,0.007998826,-0.015917225,0.015118392,0.017782448,-0.025290433,-0.0040706773,0.0022076548,-0.013976891,0.009957968,-0.009709146,-0.0059960457,0.009146711,0.016564049,0.009644016,-0.014198064,-0.021916004,-0.006497046,0.0061283675,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r2,0.18626544,-0.6310358,-0.19912057,-0.3259291,-0.114935085,-0.027314967,-0.03559426,-0.04185205,0.040853173,0.08291776,-0.030484842,0.050730027,0.018806707,0.09114039,0.034801602,-0.025031554,-0.018948516,-0.032595012,0.08754151,-0.052004766,-0.005013904,0.0052656247,0.039234046,0.009000615,0.03901211,-0.00437482,-0.0013598851,-0.070380084,-0.010540334,-0.03697827,-0.026694462,0.023273006,-0.054564673,0.08075428,0.044751566,-0.035169832,0.040432073,0.01992777,-0.019004304,-0.02471342,0.04013643,-0.010585199,-0.030629424,-0.023748338,0.06433977,-0.016138764,-0.049002767,0.01384105,0.0105666425,-0.038828123,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r20,0.13943768,-0.59909254,-0.23390375,-0.28787526,-0.08956591,0.0019921565,-0.037244022,0.023511458,0.06510696,-0.028517738,0.10113355,-0.06909944,-0.026848983,-0.049872376,0.054687537,0.07945967,0.00556458,0.06862839,0.015931997,0.027114702,-0.037221253,0.012042295,0.021305993,0.025967378,0.04553191,-0.0066455984,0.006957392,0.031067163,0.0032222094,-0.06716538,-0.040434085,-0.025016056,0.015338318,-0.011639722,-0.052921116,-0.047334798,-0.016291635,-0.051897988,-7.803721e-05,-0.0124108,-0.011487627,0.07986073,0.008844976,-0.030584194,-0.026302475,-0.021713445,0.015497643,0.06947076,0.005465389,-0.105258964,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r21,0.12888505,-0.6572463,-0.1726145,-0.28045756,-0.04643802,-0.036447506,-0.05680124,0.080478676,0.09036369,0.017346224,0.010611818,-0.13816826,0.043026507,-0.03252426,-0.038108274,0.051203594,-0.050981507,0.019976787,0.0059567667,-0.005879395,0.025632447,-0.025957605,-0.01010252,0.011113208,-0.02289789,-0.008325109,0.0065730694,0.01167276,0.014610008,-0.040144797,-0.06340546,-0.047871765,0.038225215,-0.019523816,-0.05562644,-0.033679523,-0.0018619659,-0.04035367,-0.009391842,0.008001299,-0.037033495,-0.059643902,-0.008812636,0.03419495,-0.017162727,0.031714417,0.017527528,0.042484276,-0.01445671,0.0073640705,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r22,0.1433215,-0.67636466,-0.15973838,-0.30768502,-0.057202734,0.05070057,0.009623845,0.105787165,-0.048581477,0.0478951,-0.021721253,0.0032809798,-0.027080718,0.09868651,0.07616684,-0.0755973,-0.067596816,0.012886069,-0.023792794,0.0037408045,0.028490076,-0.046088774,0.047702625,0.0021884986,-0.067387685,0.015989408,-0.0006803108,0.025644926,-0.008206497,0.056212015,-0.0036629129,-0.007636969,-0.03801307,0.04618115,-0.004096381,-0.046454605,-0.038145233,0.02515503,-0.02881021,0.037915483,-0.009406968,0.033664655,-0.038678706,-0.0036463889,0.058483753,0.019257959,0.016900111,-0.059531305,-0.0020012483,0.017818045,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r23,0.17797105,-0.6714428,-0.2201369,-0.3144307,-0.04808941,-0.050663434,-0.008067766,0.078777365,-0.005284654,0.09083594,-0.0067162453,-0.113247894,0.009156937,-0.040748406,0.004764285,0.0045180866,0.0012086077,-0.094538,0.037226267,0.011374707,0.027854163,0.0246008,0.08846994,0.07579571,0.011936197,0.03608821,0.036693096,0.020453399,0.037584245,0.023109574,-0.0064566787,-0.00018672645,0.023548324,0.0052040056,0.005250346,0.045644686,0.034162138,0.04699153,-0.005532578,0.019396776,-0.020799791,-0.012912528,0.032600835,0.01647394,0.01614185,0.024776636,-0.026899053,-0.04729903,-0.039282564,0.0008244703,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r24,0.15707982,-0.6881886,-0.13673349,-0.3396768,-0.08285725,-0.0007888572,-0.03478698,0.059260987,0.06380557,0.056811806,-0.008586717,-0.07314156,-0.016200298,0.044181213,0.041464724,-0.0170627,-0.09003417,0.031824272,-0.048811134,0.013574268,-0.017993633,-0.004033879,0.008277029,0.007819937,-0.007323323,-0.02678375,-0.020014867,-0.019361978,0.021689512,-0.005330362,-0.021608029,-0.006264095,0.009618287,-0.0239855,-0.003727048,0.008087917,-0.02209416,-0.004933468,0.001633299,-0.01807117,-0.0034743028,-0.027838334,0.009325846,0.0044189407,-0.0015180649,0.0028356635,-0.009656168,-0.041850917,0.0071754386,-0.011464889,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r3,0.18880026,-0.60147864,-0.19668372,-0.30541006,-0.08064714,-0.0069427374,0.08535389,0.09043667,0.11205322,0.026768016,0.0279107,-0.11041419,0.030140968,-0.0602657,-0.032278396,0.074052714,-0.0050210967,-0.012701509,0.02459267,-0.05113255,0.01473396,-0.001720629,0.0147701595,-0.013755071,0.016715499,0.073656045,-0.112024926,0.013149637,-0.027967943,0.016320448,-0.08840126,-0.0058078365,0.010558318,0.014015516,0.043563537,0.0054063806,0.042188425,0.0021659776,0.060400635,-0.027463933,0.001142627,0.009933997,-0.050888572,-0.08562277,-0.044020813,0.02518996,0.026326617,0.021536073,0.027077535,0.062175468,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r4,0.16621141,-0.6585579,-0.16470702,-0.36430603,-0.02722231,0.000688091,0.0030442353,0.06540731,0.093159646,0.06903349,-0.01956877,-0.12692946,-0.043534823,0.0008748578,0.013111224,-0.031635653,-0.040119532,0.012368387,0.016869495,0.029349146,-0.022288749,-0.04186947,0.00941471,0.011809671,-0.010076881,-0.008590415,-0.0034322974,0.033847757,0.0026602114,0.036923133,-0.0025771766,0.015746636,-0.0007610504,0.023271762,-0.018726535,0.036470704,-0.023360008,-0.024318805,0.0069970926,0.032728918,-0.0056547318,0.016163578,0.026441153,-0.019864064,0.043132335,-0.03876083,-0.011167786,-0.036174122,-0.008547209,-0.019120112,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r5,0.16904096,-0.6750027,-0.14593753,-0.35012153,-0.049242184,0.0009562509,0.027135815,0.04338599,0.07070598,0.033301633,0.0050440966,-0.07261849,-0.044223506,-0.0035203428,0.04126853,-0.037023637,-0.021860527,-0.0134924315,-0.042293455,0.030844325,0.02238455,-0.020844674,-0.0007974039,-0.0502727,0.04983459,0.048813436,-0.03429746,0.0045608855,0.019655384,-0.0029027676,0.0056210635,-0.006540878,-0.0041288296,0.0011038192,0.024451736,-0.01572509,-0.0018661536,-0.020932263,0.0055523817,-0.025517903,0.01056301,-0.02927685,0.0072512645,-0.012844598,-0.022332132,-0.027124364,-0.017105572,-0.013877718,0.0111485645,-0.0016421751,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r6,0.12100067,-0.6616169,-0.14370903,-0.3565096,-0.066947885,-0.016225623,-0.021736614,0.087877244,0.023676433,-0.042428263,0.01695482,0.058701966,-0.0028640244,0.059246648,0.10334747,-0.019979276,-0.027562985,0.030536478,-0.053995185,0.031965997,-0.017055126,0.022861488,0.0008951908,-0.003970412,-0.008233751,-0.01836477,-0.0054058596,0.021721119,0.00065489847,-0.033518147,-0.04916462,-0.013456506,-0.022658795,-0.0053386865,-0.002548645,0.00174011,-0.00037949474,0.05779715,-0.00054892595,0.0060841776,-8.435154e-05,0.03569649,0.01804175,-0.011219944,-0.05309501,-0.016901746,-0.04442748,-0.025994362,-0.011604101,0.004215836,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r7,0.10667651,-0.631365,-0.19467567,-0.32440782,-0.08265839,0.03889527,0.06851248,0.06908267,0.06406807,0.056107495,0.0040473496,-0.014601417,-0.008221439,-0.024582338,0.02463151,0.017428253,-0.0043762987,0.013300366,0.0104461275,0.003056083,0.015461295,0.021977708,-0.008065069,0.027019728,0.008594547,-0.066411026,-0.035924636,0.00028369066,-0.011414181,0.010055167,-0.005752377,-0.009717336,0.028162217,0.0219,0.016912112,0.024021924,-0.00203677,0.036024883,-0.017803349,-0.0153338,0.020590933,0.0302072,0.0008134451,-0.030416247,-0.03058625,0.040228736,0.01510018,0.020755382,0.022512425,0.02846501,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r8,0.19570208,-0.6749314,-0.15282468,-0.3166455,-0.067038566,-0.019974815,-0.062893294,0.11552324,0.05919904,-0.031846378,-0.02175233,0.047692068,0.0057525854,0.11293793,0.036885682,-0.04362493,-0.022151042,0.090665646,-0.033333812,0.029402375,-0.05704222,0.057970576,0.0011799895,0.007551624,-0.114567176,-0.03737571,-0.037672665,0.035143234,-0.07453839,0.0067731175,-0.0005387616,0.018046115,-0.054163028,0.021684272,0.018235624,0.020401852,-0.05099946,0.067064226,0.028622009,0.02176371,0.006029551,0.04848336,-0.0007343127,-0.0269893,0.0030884373,0.05748423,0.03921432,-0.023574542,0.029322656,0.007889401,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID29_r9,0.1779785,-0.6741901,-0.19668008,-0.36026484,-0.040224575,0.03428761,-0.038127508,0.036576465,0.0905178,0.04391775,0.01061493,-0.039040748,-0.010774396,-0.047613192,0.032459658,0.054572195,0.016292926,0.045170333,0.03180836,0.02512449,-0.001807965,0.016197246,0.04394831,0.010944091,-0.0025983604,-0.0077817384,-0.015130872,0.018303525,-0.009418623,0.012055994,0.0019345486,0.0045329607,0.030056244,0.010973903,-0.036410987,-0.009756181,0.00078742515,-0.01905202,-0.008843015,0.006623845,-0.016978826,-0.014138615,0.001595318,-0.023787096,0.023925714,-0.0054617543,0.024065008,0.004303933,0.011529958,0.013243157,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID30_r1,-0.26824728,-0.049756005,0.3025462,-0.10776287,0.09230853,-0.10443763,0.07192552,-0.0457166,-0.043730967,-0.2008811,-0.050413746,-0.007930188,-0.026847051,-0.022291409,-0.060185045,-0.22617768,-0.06874917,-0.072972715,0.07863522,0.044771783,-0.04728205,0.09059979,0.009507778,-0.027224794,-0.030393166,-0.05756398,-0.07305497,0.03949217,0.024658807,0.012217172,0.05478663,-0.026212297,-0.07980057,-0.0352238,0.04014559,0.0027009228,-0.004092349,0.009068482,0.00804879,-0.041731626,0.0151924,0.04251016,-0.017091362,-0.016411008,0.017540155,-0.014011325,-0.0029352882,-0.0052062743,0.05507898,0.011690933,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID30_r2,-0.20800708,-0.07890422,0.34074655,-0.052703187,0.05343336,-0.12701723,0.039640278,-0.07900237,-0.0385681,-0.22575472,-0.07432091,0.05502946,0.0040342775,-0.047339264,-0.00044310073,-0.22648843,-0.08533441,0.0042621098,0.09064873,0.07230965,-0.10437818,0.083853565,-0.05379498,-0.046844423,-0.046979394,-0.02661543,-0.10676435,0.025982514,0.03785587,0.06906355,0.04997416,-0.01225946,-0.10205151,0.009701669,0.033106513,0.009250107,0.0039717443,0.02179563,0.033453062,-0.040738497,0.01186183,0.019682543,0.019079024,-0.00043954214,0.0074651698,0.015850876,-0.010109785,0.010497866,0.0435321,-0.03688509,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID30_r3,-0.26390395,-0.022079343,0.31500554,-0.105446264,0.090625,-0.1226294,0.093617864,-0.049020488,-0.038399607,-0.18116392,-0.080439426,-0.034846943,-0.054157127,-0.052071065,-0.010464331,-0.20195441,-0.06911859,-0.0708892,0.08155732,0.037295,-0.057881914,0.06408521,0.035311133,-0.03381468,-0.02921468,-0.046033412,-0.061253775,0.028628884,-0.007982736,0.028304398,0.061814453,-0.023814443,-0.074936636,-0.04358838,0.024685271,0.04005528,0.01589213,0.030724157,-0.010806672,-0.00880545,0.04969868,0.03091995,-0.0077154757,-0.0040846798,-0.013896232,-0.012699929,-0.028184272,-0.0010333656,0.07682518,0.0066500604,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID30_r4,-0.26138943,-0.066062056,0.3013147,-0.09398704,0.094376095,-0.13732415,0.067041144,-0.09740227,-0.028309021,-0.19772896,-0.10059387,-0.017107684,-0.03391013,-0.044182643,-0.007696543,-0.19795452,-0.070139386,-0.057529777,0.0673898,0.038633335,-0.05866034,0.044905886,-0.013808933,-0.042981226,-0.03681787,-0.021381788,-0.0669075,0.04002018,0.015661284,0.0540778,0.053006765,-0.030167788,-0.08304498,-0.012305891,0.013344631,0.021094168,0.021004247,0.03073458,-0.009197038,-0.02015964,0.040046867,0.0297552,0.0016927165,0.0133879045,-0.020594275,-0.0030998893,-0.021526119,0.01352778,0.04592171,0.012951837,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID30_r5,-0.2312757,-0.037884288,0.33227938,-0.100741014,0.05067668,-0.024487577,0.045076456,-0.037834074,-0.007855638,-0.17348337,-0.029006135,-0.039354775,-0.04322191,0.020671206,-0.064712666,-0.21963103,-0.10382219,-0.035213128,0.06823433,0.045859672,-0.08168926,-0.00045399612,0.05163944,-0.023580743,-0.000212503,-0.031076098,-0.050022926,0.0656707,0.059117492,0.01082695,0.007918277,-0.018528791,-0.07057674,-0.041992083,0.038744785,0.03129582,0.018289652,-0.011173717,-0.014046213,-0.051320855,0.0042811953,0.030414287,-0.043532025,0.02236338,-0.02960138,-0.027213337,0.0065690153,-0.006162484,0.073321626,0.009299587,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID30_r6,-0.24446893,-0.018029453,0.29560766,-0.07729273,0.08666522,-0.11651066,0.09360244,-0.066287205,-0.036299672,-0.18022177,-0.07681565,-0.011585575,0.003318463,-0.06105147,-0.078889474,-0.22630437,-0.08126166,-0.0745925,0.069772705,0.036230274,-0.064324394,0.052577786,0.04895782,-0.054608807,-0.0136762755,-0.039343726,-0.07326846,0.056402117,0.047007747,0.033569753,0.057100583,-0.011568661,-0.077703945,-0.08991633,0.077523366,0.0305504,0.02945088,0.022371775,0.034317706,-0.047195576,0.06473391,-0.0218499,-0.017995348,-0.025826933,-0.0023555623,-0.0316845,-0.019022543,-0.009777059,0.051166624,0.021099363,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID30_r7,-0.19615978,-0.069682784,0.3248859,-0.07874367,0.06642806,-0.09825345,0.019531,-0.1050098,-0.0285582,-0.24749058,-0.10183265,0.022962857,-0.03234703,-0.042386908,-0.019944584,-0.17917785,-0.061699,0.041137494,0.096595176,0.09078544,-0.07119069,0.07196476,0.019098701,-0.030041972,-0.059390713,0.044887815,-0.10420625,-0.010420384,0.028315153,0.04127761,0.020793615,0.00387668,-0.08765159,0.02303279,0.017679958,-0.0064876946,0.062044505,0.017987588,0.03748327,-0.014090798,0.027693937,0.0024914674,-0.0018576294,0.029625567,-0.009396961,0.0038718092,-0.013356253,-0.025760276,0.07960232,-0.050355196,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID30_r8,-0.25145757,-0.028785445,0.2951459,-0.077452265,0.074374676,-0.08158677,0.11584375,-0.08462966,-0.028657151,-0.1750191,-0.047539055,-0.01949597,-0.0077329637,-0.039386533,-0.101682015,-0.20296575,-0.035070553,-0.01999571,0.104296364,0.002104661,-0.04776508,0.027169827,0.051490005,-0.048810586,-0.008215866,-0.021686511,-0.08242825,0.008512003,0.036905576,0.038340684,0.037684426,0.0062798094,-0.09829701,-0.041835748,0.091568574,-0.034266412,0.05838587,0.049562592,-0.0039583994,-0.035354204,0.048102953,0.016387403,-0.051570076,-0.05239921,-0.023356492,-0.013467563,-0.015414582,0.018909054,0.054893393,0.029895674,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID35_r1,-0.21948418,0.13427629,-0.284212,0.072212495,-0.26185194,-0.17474177,0.019869909,-0.06229974,-0.040633176,-0.16252503,0.070510834,-0.057669245,0.048971724,-0.066186175,-0.027157953,-0.01472356,-0.09372245,0.04841576,-0.07748185,-0.0038092597,0.064923786,0.028791837,-0.0032665357,0.026541693,-0.032720916,-0.021263143,-0.042597175,-0.004564446,0.01713965,-0.019446936,0.00011700438,0.02711916,-0.057246357,0.027304444,0.005348744,0.0122491745,-0.019815773,0.03686569,0.03466562,-0.035559554,0.056357417,-0.039775405,-0.018138243,-0.010332837,0.005482238,0.032865245,-0.014729434,-0.010815172,-0.024228979,0.0008146462,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID35_r10,-0.025966417,0.0034186991,-0.20781939,0.046158686,-0.18815418,-0.19679597,-0.052791286,-0.24019583,-0.27771485,-0.0077078594,0.20579758,0.029652517,0.021130208,0.10609395,-0.02355008,0.017600812,0.014458283,0.06601037,-0.034946363,-0.017347794,0.13816091,0.008164154,-0.066898584,0.08476219,0.011533245,0.05860195,-0.015307622,0.024443679,-0.014937831,-0.050995298,-0.011258596,0.0012458544,-0.11472906,-0.047633488,-0.058772575,-0.038472902,-0.043482576,0.02298671,0.018360391,-0.106921166,0.0430378,0.099255644,0.031806156,-0.10951221,0.027259704,-0.10442439,0.061964173,-0.0813884,0.028648134,-0.06114738,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
