person_id,n_total_answers,n_missing_answers,n_answered_personality,n_answered_economic,n_answered_cognitive,n_answered_demographics,n_ordinal_items,n_categorical_items,n_text_items,n_multi_select_items,ordinal_mean_normalized,ordinal_std_normalized,ordinal_midpoint_rate,ordinal_extreme_rate,ordinal_acquiescence,straightlining_max_repeat_rate,bfi_44_mean_norm,bfi_44_n_items,bfi_18_mean_norm,bfi_18_n_items,autonomy_cognition_mean_norm,autonomy_cognition_n_items,personal_values_mean_norm,personal_values_n_items,self_monitoring_mean_norm,self_monitoring_n_items,self_monitoring_binary_mean_norm,self_monitoring_binary_n_items,regulatory_focus_mean_norm,regulatory_focus_n_items,bai_anxiety_mean_norm,bai_anxiety_n_items,bai_sum_score,self_concept_mean_norm,self_concept_n_items,need_uniqueness_mean_norm,need_uniqueness_n_items,need_closure_mean_norm,need_closure_n_items,personality_traits_5pt_mean_norm,personality_traits_5pt_n_items,maximization_mean_norm,maximization_n_items,uncertainty_beliefs_mean_norm,uncertainty_beliefs_n_items,risk_sensitivity_personality_mean_norm,risk_sensitivity_personality_n_items,self_regulation_mean_norm,self_regulation_n_items,spending_scale,spending_difficulty,spending_anxiety,shopper_type,weight_loss_intention,dictator_game_position,ultimatum_offer_position,trust_game_send_position,trust_return_mean_position,ultimatum_reject_rate,hedonic_framing_mean,loss_aversion_risky_choices,loss_aversion_risky_rate,crt_score,crt_total_attempted,numeracy_score,numeracy_total_attempted,financial_literacy_score,financial_literacy_total,vocabulary_synonym_score,vocabulary_synonym_total,vocabulary_antonym_score,vocabulary_antonym_total,vocabulary_total_score,spatial_n_attempted,wason_correct,wason_n_selected,forward_flow_word_count,demo_region,demo_sex,demo_age,demo_education,demo_race,demo_citizenship,demo_occupation,demo_religion,demo_religiosity,demo_political_party,demo_income,demo_political_views,demo_household_size,demo_employment,gt_score_extraversion,gt_score_agreeableness,gt_score_conscientiousness_w1,gt_score_conscientiousness_w2,gt_score_openness,gt_score_neuroticism,gt_score_needforcognition,gt_score_agency,gt_score_communion,gt_score_minimalism,gt_score_BES,gt_score_GREEN,gt_crt_score,gt_score_fluid,gt_score_crystallized,gt_score_syllogism,gt_score_actual_total,gt_score_overconfidence,gt_score_overplacement,gt_score_ultimatum_sender,gt_score_ultimatum_accepted,gt_score_mentalaccounting,gt_score_socialdesirability,gt_score_anxiety,gt_score_HI,gt_score_HC,gt_score_VI,gt_score_VC,gt_score_finliteracy,gt_score_numeracy,gt_score_deductive_certainty,gt_score_forwardflow,gt_score_discount,gt_score_presentbias,gt_score_riskaversion,gt_score_trustgame_sender,gt_score_trustgame_receiver,gt_score_RFS,gt_score_ST_TW,gt_score_depression,gt_score_CNFU,gt_score_selfmonitor,gt_score_SCC,gt_score_needforclosure,gt_score_maximization,gt_score_wason,gt_score_dictator_sender
1vec3,537,0,278,179,65,14,326,168,22,21,0.5660013427268028,0.2667605725435152,0.1042944785276073,0.3895705521472393,2.8650306748466257,0.9166666666666666,0.6181818181818183,44,0.6000000000000001,18,0.5285714285714286,10,0.5972222222222222,24,0.5416666666666667,8,0.6923076923076923,13,0.6333333333333333,12,0.2857142857142857,21,24.0,0.4999999999999998,20,0.5125,16,0.2333333333333333,12,0.2666666666666666,6,0.5256410256410257,13,0.5166666666666667,12,0.7333333333333335,15,0.5333333333333333,6,7.0,3.0,3.0,5.0,2.0,4.0,4.0,11.0,5.0,0.6666666666666666,1.75,0,0.0,2,7,2,6,3,5,2,10,1,10,3,6,0.0,1.0,20,3.0,2.0,4.0,3.0,1.0,1.0,5.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,3.375,3.333,3.556,1.0,2.9,3.75,2.333,3.5,7.25,3.167,3.5,1.333,1.0,0.0,2.0,4.0,7.0,3.0,-30.0,40.0,33.333,25.0,9.0,3.0,4.0,2.0,2.0,2.25,3.0,2.0,2.0,0.68,248.01,0.178,0.611,40.0,42.0,3.7,14.0,11.0,1.167,2.692,3.583,3.667,2.667,1.0,40.0
1z7bb,537,0,278,179,65,14,326,168,22,21,0.6356494902507173,0.2964374753685708,0.0858895705521472,0.5398773006134969,3.282208588957056,0.9047619047619048,0.7090909090909091,44,0.6,18,0.7999999999999999,10,0.6898148148148148,24,0.5694444444444444,8,0.8076923076923077,13,0.8000000000000002,12,0.2738095238095238,21,23.0,0.57,20,0.5875,16,0.4333333333333334,12,0.7999999999999999,6,0.8076923076923077,13,0.35,12,0.64,15,0.7666666666666667,6,8.0,3.0,2.0,4.0,2.0,6.0,3.0,8.0,6.5,0.3333333333333333,1.5,2,0.2222222222222222,6,7,5,6,3,5,9,10,8,10,17,6,0.0,1.0,20,1.0,1.0,2.0,4.0,1.0,1.0,6.0,12.0,5.0,2.0,1.0,5.0,1.0,4.0,4.125,3.778,3.889,8.0,4.9,3.375,4.444,5.25,7.167,4.0,4.35,4.0,3.0,3.0,8.0,11.0,25.0,10.0,5.0,60.0,66.667,50.0,0.0,2.0,3.5,4.0,1.25,3.0,6.0,8.0,4.0,0.817,0.0,0.0,0.144,0.0,27.0,5.6,17.0,2.0,2.167,3.077,4.917,3.2,3.833,3.0,40.0
212kx,537,0,278,179,65,14,326,168,22,21,0.6418690588552552,0.2933708017060152,0.058282208588957,0.5184049079754601,3.291411042944785,0.7333333333333333,0.7000000000000001,44,0.5777777777777778,18,0.7714285714285715,10,0.6666666666666666,24,0.5833333333333333,8,0.8076923076923077,13,0.8833333333333336,12,0.3571428571428571,21,30.0,0.64,20,0.825,16,0.3833333333333333,12,0.4000000000000001,6,0.7564102564102563,13,0.4000000000000001,12,0.9466666666666668,15,0.5333333333333333,6,3.0,2.0,4.0,5.0,2.0,4.0,4.0,9.0,6.25,0.1666666666666666,1.25,3,0.3333333333333333,5,7,5,6,5,5,7,10,9,10,16,6,0.0,1.0,20,3.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,7.0,4.625,3.778,4.333,8.0,3.1,3.875,4.889,5.25,6.75,4.417,4.3,2.0,1.0,2.0,9.0,10.0,22.0,13.0,4.0,40.0,83.333,75.0,4.0,9.0,5.0,4.25,3.5,3.75,6.0,7.0,4.0,0.765,12.871,0.012,-0.033,40.0,28.0,5.4,8.0,5.0,1.917,2.769,4.667,4.733,2.667,3.0,40.0
293vr,537,0,278,179,65,14,326,168,22,21,0.6196744121590748,0.2876697892426814,0.0920245398773006,0.4877300613496932,3.168711656441718,0.8333333333333334,0.6409090909090909,44,0.5444444444444445,18,0.8428571428571427,10,0.6203703703703703,24,0.5694444444444444,8,0.8461538461538461,13,0.8333333333333334,12,0.4404761904761904,21,37.0,0.6399999999999999,20,0.625,16,0.2833333333333334,12,0.8666666666666666,6,0.5128205128205127,13,0.6333333333333333,12,0.8666666666666668,15,0.7333333333333334,6,9.0,3.0,1.0,1.0,1.0,3.0,1.0,8.0,4.5,0.5,1.5,2,0.2222222222222222,1,7,1,6,4,5,4,10,4,10,8,6,0.0,2.0,20,3.0,2.0,3.0,3.0,1.0,1.0,3.0,12.0,6.0,2.0,1.0,3.0,1.0,5.0,2.0,4.556,3.444,8.0,2.7,4.25,3.056,3.583,7.583,4.167,3.9,4.333,1.0,2.0,5.0,5.0,13.0,17.0,-7.0,100.0,50.0,50.0,7.0,16.0,4.5,4.25,1.75,2.0,4.0,1.0,4.0,0.86,109.957,0.117,-0.178,60.0,55.0,5.9,22.0,27.0,1.417,1.846,2.667,4.333,3.667,2.0,60.0
29g1r,537,0,278,179,65,14,326,168,22,21,0.5825582222821487,0.2634611597147594,0.1625766871165644,0.401840490797546,2.9355828220858897,0.9166666666666666,0.6727272727272727,44,0.5666666666666667,18,0.7,10,0.5694444444444445,24,0.5694444444444444,8,0.8076923076923077,13,0.65,12,0.2976190476190476,21,25.0,0.57,20,0.7125,16,0.2166666666666667,12,0.7000000000000001,6,0.5256410256410257,13,0.4833333333333333,12,0.6533333333333332,15,0.6333333333333334,6,4.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,3.5,0.3333333333333333,1.5,6,0.6666666666666666,1,7,4,6,4,5,7,10,5,10,12,6,0.0,2.0,20,2.0,1.0,2.0,4.0,1.0,1.0,6.0,1.0,5.0,1.0,2.0,2.0,3.0,3.0,1.625,4.222,4.333,8.0,3.8,2.0,3.722,3.333,6.917,3.25,3.35,3.5,0.0,3.0,7.0,6.0,16.0,9.0,-5.0,60.0,66.667,100.0,10.0,4.0,4.5,4.25,2.25,3.25,5.0,4.0,4.0,0.839,4717.879,-0.093,0.15,60.0,69.0,4.9,10.0,5.0,1.083,1.923,4.083,3.267,3.167,2.0,60.0
2bpor,536,0,278,178,65,14,326,168,21,21,0.6084336633032953,0.2787612230785716,0.1042944785276073,0.4355828220858895,3.061349693251534,0.9166666666666666,0.5772727272727273,44,0.5888888888888889,18,0.4999999999999999,10,0.5092592592592592,24,0.625,8,0.8076923076923077,13,0.9833333333333334,12,0.3214285714285714,21,27.0,0.5900000000000001,20,0.625,16,0.4500000000000001,12,0.7666666666666666,6,0.5384615384615384,13,0.4000000000000001,12,0.9066666666666668,15,0.7000000000000001,6,1.0,1.0,5.0,5.0,2.0,4.0,4.0,9.0,5.0,0.1666666666666666,1.5,2,0.2222222222222222,7,7,3,6,4,5,10,10,10,10,20,6,0.0,2.0,20,2.0,2.0,2.0,4.0,3.0,1.0,6.0,10.0,6.0,2.0,1.0,5.0,1.0,4.0,1.0,2.333,3.667,7.0,3.2,4.375,1.944,2.917,6.25,4.917,3.25,3.833,4.0,1.0,9.0,10.0,24.0,-9.0,-7.0,40.0,83.333,100.0,0.0,6.0,5.0,3.25,1.5,2.75,7.0,6.0,4.0,0.828,0.0,0.0,0.611,40.0,45.0,3.5,4.0,20.0,2.25,2.308,4.333,4.533,3.5,2.0,40.0
2ea2g,537,0,278,179,65,14,326,168,22,21,0.6253592309190469,0.2537168326547238,0.107361963190184,0.3496932515337423,3.1993865030674846,0.9047619047619048,0.7000000000000001,44,0.6555555555555557,18,0.6285714285714286,10,0.5972222222222222,24,0.5972222222222222,8,0.7692307692307693,13,0.8666666666666668,12,0.2738095238095238,21,23.0,0.5800000000000001,20,0.7375,16,0.5333333333333333,12,0.3333333333333333,6,0.6923076923076922,13,0.5166666666666667,12,0.7600000000000001,15,0.6,6,3.0,2.0,4.0,2.0,1.0,4.0,4.0,11.0,6.5,0.1666666666666666,1.5,5,0.5555555555555556,3,7,5,6,5,5,6,10,8,10,14,6,0.0,2.0,20,4.0,1.0,2.0,6.0,3.0,1.0,6.0,1.0,5.0,1.0,3.0,2.0,1.0,7.0,2.25,3.222,3.889,7.0,2.5,2.375,3.167,5.0,5.75,4.333,3.6,1.667,1.0,2.0,6.0,9.0,18.0,17.0,3.0,40.0,83.333,100.0,3.0,2.0,5.0,3.0,2.5,4.25,6.0,7.0,4.0,0.84,423.028,0.0,0.228,40.0,23.0,4.4,11.0,3.0,2.667,2.615,3.75,3.8,3.0,2.0,0.0
2g6k8,537,1,278,179,65,14,326,168,22,21,0.665340941110172,0.2797300993586726,0.0584615384615384,0.4615384615384615,3.36,0.9230769230769232,0.6590909090909091,44,0.588888888888889,18,0.7571428571428571,10,0.6956521739130437,23,0.4999999999999999,8,0.8461538461538461,13,0.8500000000000001,12,0.6190476190476191,21,52.0,0.6399999999999999,20,0.775,16,0.5333333333333335,12,0.9333333333333332,6,0.935897435897436,13,0.4833333333333334,12,0.6666666666666669,15,0.7666666666666666,6,6.0,3.0,2.0,5.0,2.0,3.0,3.0,6.0,3.5,0.3333333333333333,1.5,4,0.4444444444444444,7,7,4,6,5,5,10,10,10,10,20,6,1.0,2.0,20,3.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,3.0,1.0,3.5,4.556,4.778,8.0,4.5,2.75,4.833,4.636,7.75,4.25,4.7,4.667,4.0,1.0,9.0,11.0,25.0,10.0,0.0,60.0,66.667,50.0,7.0,31.0,4.5,5.0,2.75,3.25,5.0,8.0,4.0,0.735,52.868,0.071,0.311,60.0,67.0,5.3,8.0,0.0,2.667,3.846,4.083,3.333,3.833,4.0,60.0
2vz3n,537,0,278,179,65,14,326,168,22,21,0.6414139924492684,0.2860473571460817,0.1533742331288343,0.4969325153374233,3.3006134969325154,0.9047619047619048,0.6590909090909091,44,0.6333333333333333,18,0.6857142857142857,10,0.7824074074074074,24,0.5277777777777778,8,0.7692307692307693,13,0.75,12,0.2857142857142857,21,24.0,0.5900000000000001,20,0.8,16,0.5,12,0.7333333333333334,6,0.6153846153846154,13,0.4166666666666667,12,0.8666666666666668,15,0.6666666666666666,6,5.0,2.0,3.0,3.0,1.0,4.0,4.0,9.0,5.0,0.6666666666666666,1.75,2,0.2222222222222222,5,7,2,6,2,5,3,10,5,10,8,6,0.0,2.0,20,3.0,1.0,2.0,2.0,1.0,1.0,2.0,10.0,6.0,2.0,2.0,4.0,2.0,4.0,2.875,4.778,5.0,8.0,4.1,1.875,3.611,5.25,8.833,3.75,3.85,3.667,3.0,0.0,3.0,5.0,11.0,4.0,-5.0,40.0,33.333,75.0,9.0,3.0,3.75,5.0,2.5,4.75,4.0,5.0,2.0,0.839,2.336,0.033,0.189,40.0,45.0,4.8,13.0,7.0,2.5,2.231,4.25,4.333,3.333,2.0,40.0
33a05,537,0,278,179,65,14,326,168,22,21,0.5895905432331813,0.2905129079166011,0.1503067484662576,0.4938650306748466,3.003067484662577,1.0,0.5454545454545454,44,0.6000000000000001,18,0.6285714285714284,10,0.625,24,0.5694444444444444,8,0.9230769230769232,13,0.6,12,0.3809523809523809,21,32.0,0.61,20,0.7125000000000001,16,0.2333333333333334,12,0.1999999999999999,6,0.6153846153846152,13,0.6333333333333334,12,0.7066666666666667,15,0.6333333333333334,6,6.0,2.0,2.0,2.0,1.0,1.0,4.0,9.0,5.0,0.0,1.5,2,0.2222222222222222,5,7,5,6,2,5,9,10,8,10,17,6,0.0,2.0,20,3.0,2.0,2.0,5.0,4.0,1.0,1.0,12.0,6.0,1.0,5.0,3.0,4.0,1.0,1.25,4.556,4.778,8.0,1.6,2.75,1.0,4.917,6.333,3.0,3.75,1.0,1.0,1.0,7.0,6.0,15.0,10.0,-10.0,40.0,100.0,100.0,3.0,11.0,4.0,3.75,2.5,4.0,5.0,7.0,4.0,0.742,0.0,0.0,0.067,100.0,45.0,4.4,10.0,19.0,1.167,2.077,2.333,3.533,3.167,2.0,40.0
3biuj,537,0,278,179,65,14,326,168,22,21,0.6257546986074594,0.3127432416584922,0.0950920245398773,0.6196319018404908,3.233128834355828,0.9523809523809524,0.6727272727272727,44,0.6777777777777777,18,0.6714285714285715,10,0.6203703703703703,24,0.5,8,0.6923076923076923,13,0.6333333333333333,12,0.2619047619047619,21,22.0,0.5299999999999999,20,0.725,16,0.5500000000000002,12,0.7666666666666666,6,0.6923076923076924,13,0.3333333333333334,12,0.7333333333333333,15,0.7666666666666666,6,4.0,2.0,3.0,4.0,2.0,6.0,4.0,16.0,8.5,0.3333333333333333,1.5,5,0.5555555555555556,6,7,5,6,5,5,10,10,10,10,20,6,0.0,2.0,20,2.0,2.0,4.0,5.0,1.0,1.0,6.0,12.0,6.0,2.0,2.0,4.0,1.0,1.0,3.375,5.0,5.0,8.0,4.5,1.0,4.5,3.917,7.25,3.167,4.15,3.833,4.0,2.0,9.0,9.0,24.0,10.0,0.0,40.0,66.667,100.0,11.0,1.0,5.0,4.75,2.0,2.75,6.0,7.0,4.0,0.705,695.178,0.031,0.333,0.0,0.0,4.7,11.0,0.0,2.75,2.923,5.0,3.667,3.833,2.0,40.0
3d56s,537,1,278,179,65,14,326,168,22,21,0.6409724335493566,0.3256579375442446,0.0553846153846153,0.6646153846153846,3.313846153846154,1.0,0.6727272727272727,44,0.5666666666666667,18,0.6984126984126984,9,0.8796296296296297,24,0.5555555555555556,8,0.8846153846153846,13,0.6333333333333334,12,0.25,21,21.0,0.5599999999999998,20,0.9125,16,0.4833333333333334,12,0.8666666666666667,6,0.717948717948718,13,0.3333333333333334,12,0.7866666666666667,15,0.5333333333333333,6,6.0,2.0,2.0,2.0,2.0,1.0,4.0,9.0,5.5,0.1666666666666666,1.5,2,0.2222222222222222,5,7,5,6,5,5,8,10,8,10,16,6,0.0,1.0,20,1.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,2.0,1.0,4.875,4.444,5.0,8.0,4.8,1.0,4.278,7.667,8.167,3.167,4.2,4.333,0.0,1.0,8.0,8.0,17.0,16.0,6.0,40.0,83.333,50.0,4.0,0.0,4.5,5.0,3.75,5.0,6.0,8.0,4.0,0.781,0.0,0.0,0.0,100.0,35.0,4.889,10.0,0.0,2.417,3.154,5.0,3.933,2.667,3.0,40.0
3uy58,537,0,278,179,65,14,326,168,22,21,0.586172722982539,0.2754378887369948,0.0950920245398773,0.4294478527607362,3.015337423312884,0.8333333333333334,0.5954545454545453,44,0.5666666666666668,18,0.7428571428571428,10,0.5972222222222222,24,0.5833333333333333,8,0.6538461538461539,13,0.5666666666666668,12,0.3214285714285714,21,27.0,0.6199999999999999,20,0.8125,16,0.25,12,0.5666666666666668,6,0.6666666666666666,13,0.55,12,0.5866666666666667,15,0.6,6,5.0,2.0,3.0,2.0,2.0,3.0,5.0,8.0,5.25,0.0,1.75,4,0.4444444444444444,4,7,2,6,2,5,9,10,7,10,16,6,0.0,2.0,20,3.0,1.0,4.0,2.0,1.0,1.0,1.0,11.0,1.0,4.0,2.0,3.0,2.0,7.0,2.125,4.778,4.667,8.0,2.7,1.5,2.722,3.0,7.75,2.833,4.4,2.833,0.0,1.0,7.0,5.0,13.0,7.0,-10.0,20.0,100.0,75.0,10.0,6.0,4.75,5.0,1.75,4.75,4.0,4.0,2.0,0.836,3926.091,-0.006,0.122,60.0,50.0,5.2,14.0,9.0,1.25,2.692,3.083,2.933,3.0,2.0,40.0
3wglb,537,0,278,179,65,14,326,168,22,21,0.6108949545682675,0.3061654084658279,0.1012269938650306,0.5797546012269938,3.141104294478528,0.8333333333333334,0.5818181818181819,44,0.5888888888888889,18,0.5857142857142856,10,0.7037037037037037,24,0.5,8,0.7307692307692307,13,0.9333333333333332,12,0.369047619047619,21,31.0,0.6699999999999999,20,0.7,16,0.2333333333333333,12,0.7333333333333333,6,0.7692307692307693,13,0.3666666666666667,12,0.8400000000000001,15,0.7333333333333334,6,6.0,1.0,1.0,1.0,1.0,4.0,4.0,9.0,5.0,0.1666666666666666,1.75,3,0.3333333333333333,3,7,3,6,5,5,7,10,6,10,13,6,0.0,2.0,20,4.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,2.0,4.0,7.0,2.625,4.111,4.556,8.0,1.2,2.375,1.056,4.5,8.167,4.667,4.85,3.667,3.0,1.0,5.0,6.0,15.0,6.0,0.0,40.0,83.333,75.0,4.0,10.0,4.5,4.25,2.25,3.0,6.0,3.0,4.0,0.854,14.137,0.014,-0.244,40.0,45.0,4.1,11.0,15.0,1.167,3.231,4.333,4.2,3.667,2.0,40.0
4kx6v,537,0,278,179,65,14,326,168,22,21,0.5268855760803614,0.2568512257505804,0.1779141104294478,0.4171779141104294,2.638036809815951,0.8571428571428571,0.6227272727272727,44,0.5333333333333334,18,0.6428571428571428,10,0.5416666666666666,24,0.5,8,0.6153846153846154,13,0.4166666666666667,12,0.2857142857142857,21,24.0,0.48,20,0.7375,16,0.2833333333333334,12,0.6666666666666666,6,0.4358974358974359,13,0.3833333333333333,12,0.4933333333333333,15,0.2333333333333333,6,6.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.5,0.0,1.75,2,0.2222222222222222,4,7,4,6,3,5,7,10,6,10,13,6,0.0,2.0,20,2.0,2.0,4.0,3.0,1.0,1.0,1.0,10.0,6.0,2.0,2.0,3.0,2.0,7.0,3.5,4.0,4.222,8.0,3.4,2.125,3.444,3.333,6.417,2.083,3.5,3.333,2.0,0.0,7.0,4.0,13.0,7.0,-17.0,60.0,100.0,75.0,11.0,3.0,4.75,4.75,2.0,3.25,4.0,5.0,1.0,0.807,0.0,0.0,0.233,100.0,97.0,4.5,10.0,2.0,1.417,1.615,4.75,2.467,1.167,2.0,100.0
4p3l9,537,0,278,179,65,14,326,168,22,21,0.6003827333198499,0.2984069082167558,0.1012269938650306,0.549079754601227,3.088957055214724,1.0,0.6045454545454545,44,0.5555555555555556,18,0.7285714285714285,10,0.5787037037037037,24,0.5138888888888888,8,0.6538461538461539,13,0.95,12,0.25,21,21.0,0.4999999999999999,20,0.6375,16,0.5166666666666667,12,0.9666666666666668,6,0.6410256410256411,13,0.3333333333333334,12,0.8133333333333334,15,0.6,6,3.0,2.0,3.0,4.0,2.0,4.0,4.0,9.0,5.0,0.0,1.5,2,0.2222222222222222,4,7,5,6,5,5,9,10,8,10,17,6,0.0,2.0,20,1.0,2.0,3.0,5.0,1.0,1.0,6.0,12.0,6.0,2.0,3.0,4.0,1.0,7.0,2.5,4.0,4.778,8.0,3.4,1.5,4.333,3.667,6.75,4.75,3.6,4.833,3.0,0.0,7.0,9.0,19.0,7.0,0.0,40.0,100.0,100.0,6.0,0.0,5.0,3.5,1.75,2.5,6.0,6.0,4.0,0.868,4.826,-0.033,-0.067,40.0,45.0,5.1,10.0,0.0,2.583,2.692,5.0,4.067,3.0,2.0,40.0
4th4n,537,0,278,179,65,14,326,168,22,21,0.7063511726855285,0.2511729263978691,0.0736196319018405,0.4141104294478527,3.7116564417177913,0.8333333333333334,0.740909090909091,44,0.6888888888888889,18,0.8857142857142856,10,0.9583333333333334,24,0.6527777777777777,8,0.8076923076923077,13,0.95,12,0.369047619047619,21,31.0,0.67,20,0.8375000000000001,16,0.8500000000000001,12,0.8999999999999999,6,0.8333333333333335,13,0.4500000000000001,12,0.6533333333333334,15,0.7333333333333333,6,8.0,3.0,3.0,1.0,1.0,4.0,3.0,10.0,5.75,0.5,1.5,1,0.1111111111111111,6,7,4,6,3,5,4,10,2,10,6,6,0.0,2.0,20,2.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,4.0,1.0,4.0,3.889,3.778,8.0,3.5,3.125,3.222,8.417,8.833,4.75,4.15,4.5,4.0,0.0,3.0,6.0,13.0,19.0,2.0,60.0,50.0,50.0,10.0,10.0,3.75,4.5,3.5,5.0,4.0,6.0,4.0,0.79,0.598,0.435,0.0,40.0,37.0,6.2,19.0,13.0,4.25,3.154,3.417,3.267,3.667,2.0,40.0
4wbsc,537,0,278,179,65,14,326,168,22,21,0.5899319834902657,0.2743207381422736,0.0613496932515337,0.4263803680981595,3.0,0.8095238095238095,0.6590909090909092,44,0.5666666666666668,18,0.6142857142857142,10,0.6388888888888888,24,0.4444444444444444,8,0.7307692307692307,13,0.8000000000000002,12,0.3095238095238095,21,26.0,0.6399999999999999,20,0.6375,16,0.3833333333333333,12,0.9333333333333332,6,0.6153846153846154,13,0.5166666666666667,12,0.5466666666666667,15,0.4333333333333333,6,5.0,2.0,3.0,4.0,1.0,1.0,3.0,8.0,4.5,0.1666666666666666,1.5,4,0.4444444444444444,6,7,5,6,5,5,7,10,5,10,12,6,0.0,2.0,20,2.0,2.0,3.0,5.0,1.0,1.0,2.0,2.0,5.0,2.0,5.0,4.0,2.0,1.0,4.25,5.0,4.444,7.0,3.7,1.875,3.944,3.667,7.833,4.0,4.7,4.667,1.0,3.0,7.0,8.0,19.0,11.0,5.0,60.0,83.333,100.0,4.0,5.0,3.0,4.75,1.25,3.75,6.0,7.0,4.0,0.813,41.841,0.033,0.478,100.0,55.0,4.3,12.0,5.0,1.917,2.692,3.75,2.733,2.167,0.0,60.0
4wcis,537,0,278,179,65,14,326,168,22,21,0.6123895574432384,0.2572281459406677,0.1656441717791411,0.3865030674846625,3.138036809815951,0.8095238095238095,0.6909090909090909,44,0.5666666666666668,18,0.757142857142857,10,0.625,24,0.5555555555555556,8,0.7692307692307693,13,0.5333333333333333,12,0.3214285714285714,21,27.0,0.62,20,0.7125,16,0.3666666666666667,12,0.6333333333333333,6,0.6538461538461539,13,0.3833333333333333,12,0.68,15,0.5333333333333333,6,8.0,3.0,2.0,2.0,2.0,2.0,4.0,9.0,6.25,0.1666666666666666,1.5,3,0.3333333333333333,7,7,5,6,5,5,10,10,10,10,20,6,0.0,1.0,20,1.0,2.0,2.0,6.0,1.0,1.0,6.0,9.0,6.0,2.0,5.0,4.0,3.0,4.0,3.125,3.444,4.667,8.0,4.7,2.875,4.167,6.5,4.75,2.667,3.8,3.167,4.0,4.0,9.0,10.0,27.0,12.0,2.0,40.0,83.333,100.0,5.0,6.0,4.25,4.0,3.25,2.75,6.0,8.0,4.0,0.83,5.05,0.0,-0.061,80.0,28.0,5.3,19.0,5.0,1.833,2.462,4.25,3.4,2.667,3.0,40.0
56vwl,537,0,278,179,65,14,326,168,22,21,0.6616289598268126,0.2565786364359639,0.0674846625766871,0.3711656441717791,3.3773006134969323,0.6666666666666666,0.6954545454545454,44,0.5666666666666668,18,0.6428571428571429,10,0.7222222222222222,24,0.5277777777777778,8,0.8076923076923077,13,0.8166666666666668,12,0.4047619047619047,21,34.0,0.62,20,0.825,16,0.6833333333333332,12,0.6666666666666666,6,0.8333333333333334,13,0.6666666666666666,12,0.6400000000000001,15,0.6666666666666666,6,9.0,4.0,2.0,2.0,1.0,4.0,4.0,11.0,5.0,0.3333333333333333,1.5,5,0.5555555555555556,7,7,5,6,4,5,9,10,9,10,18,6,0.0,1.0,20,2.0,2.0,2.0,6.0,4.0,1.0,6.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,2.125,4.222,4.0,6.0,3.4,3.0,4.056,6.583,6.417,4.083,3.9,3.333,4.0,0.0,8.0,9.0,21.0,9.0,5.0,40.0,66.667,50.0,10.0,13.0,4.75,4.75,2.5,4.5,5.0,7.0,4.0,0.859,401.491,0.023,-0.083,40.0,42.0,4.5,21.0,29.0,3.417,3.385,2.333,3.2,3.333,3.0,40.0
5puzl,537,0,278,179,65,14,326,168,22,21,0.6081664756511382,0.2822017762733053,0.1165644171779141,0.4907975460122699,3.0950920245398774,0.8571428571428571,0.6863636363636363,44,0.5777777777777778,18,0.7857142857142858,10,0.5555555555555555,24,0.5416666666666666,8,0.7692307692307693,13,0.75,12,0.2857142857142857,21,24.0,0.65,20,0.8,16,0.3666666666666667,12,0.8666666666666667,6,0.6025641025641026,13,0.3333333333333334,12,0.52,15,0.7333333333333334,6,3.0,1.0,3.0,4.0,1.0,1.0,4.0,8.0,5.75,0.1666666666666666,1.5,2,0.2222222222222222,7,7,5,6,5,5,9,10,10,10,19,6,0.0,1.0,20,1.0,1.0,3.0,4.0,3.0,1.0,1.0,9.0,6.0,3.0,5.0,4.0,3.0,1.0,3.75,2.556,4.667,8.0,4.6,2.5,4.889,5.083,4.917,3.75,4.35,4.333,4.0,4.0,9.0,10.0,27.0,15.0,3.0,40.0,83.333,100.0,5.0,3.0,5.0,4.0,3.5,3.5,6.0,8.0,4.0,0.823,0.31,0.0,-0.061,100.0,33.0,5.5,9.0,5.0,1.833,2.692,5.0,2.6,3.667,3.0,40.0
