person_id,n_total_answers,n_missing_answers,n_answered_personality,n_answered_economic,n_answered_cognitive,n_answered_demographics,n_ordinal_items,n_categorical_items,n_text_items,n_multi_select_items,ordinal_mean_normalized,ordinal_std_normalized,ordinal_midpoint_rate,ordinal_extreme_rate,ordinal_acquiescence,straightlining_max_repeat_rate,bfi_44_mean_norm,bfi_44_n_items,bfi_18_mean_norm,bfi_18_n_items,autonomy_cognition_mean_norm,autonomy_cognition_n_items,personal_values_mean_norm,personal_values_n_items,self_monitoring_mean_norm,self_monitoring_n_items,self_monitoring_binary_mean_norm,self_monitoring_binary_n_items,regulatory_focus_mean_norm,regulatory_focus_n_items,bai_anxiety_mean_norm,bai_anxiety_n_items,bai_sum_score,self_concept_mean_norm,self_concept_n_items,need_uniqueness_mean_norm,need_uniqueness_n_items,need_closure_mean_norm,need_closure_n_items,personality_traits_5pt_mean_norm,personality_traits_5pt_n_items,maximization_mean_norm,maximization_n_items,uncertainty_beliefs_mean_norm,uncertainty_beliefs_n_items,risk_sensitivity_personality_mean_norm,risk_sensitivity_personality_n_items,self_regulation_mean_norm,self_regulation_n_items,spending_scale,spending_difficulty,spending_anxiety,shopper_type,weight_loss_intention,dictator_game_position,ultimatum_offer_position,trust_game_send_position,trust_return_mean_position,ultimatum_reject_rate,hedonic_framing_mean,loss_aversion_risky_choices,loss_aversion_risky_rate,crt_score,crt_total_attempted,numeracy_score,numeracy_total_attempted,financial_literacy_score,financial_literacy_total,vocabulary_synonym_score,vocabulary_synonym_total,vocabulary_antonym_score,vocabulary_antonym_total,vocabulary_total_score,spatial_n_attempted,wason_correct,wason_n_selected,forward_flow_word_count,demo_region,demo_sex,demo_age,demo_education,demo_race,demo_citizenship,demo_occupation,demo_religion,demo_religiosity,demo_political_party,demo_income,demo_political_views,demo_household_size,demo_employment
ez9fl,537,0,278,179,65,14,326,168,22,21,0.6014596301789553,0.2885412407086061,0.1196319018404908,0.5,3.0736196319018405,0.9166666666666666,0.6272727272727273,44,0.47777777777777775,18,0.6857142857142857,10,0.6203703703703703,24,0.5,8,0.8076923076923077,13,0.4833333333333334,12,0.2976190476190476,21,25.0,0.6799999999999999,20,0.7625,16,0.9166666666666669,12,0.6,6,0.7307692307692307,13,0.2166666666666667,12,0.64,15,0.7666666666666666,6,8.0,4.0,2.0,2.0,1.0,5.0,3.0,11.0,6.0,0.16666666666666666,1.75,8,0.8888888888888888,0,7,3,6,2,5,6,10,4,10,10,6,0.0,1.0,20,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,4.0,5.0,2.0
f5cp3,537,0,278,179,65,14,326,168,22,21,0.6261226375873615,0.28775492623119675,0.07975460122699386,0.49693251533742333,3.214723926380368,0.8333333333333334,0.6909090909090909,44,0.5777777777777778,18,0.7857142857142857,10,0.7268518518518517,24,0.5694444444444444,8,0.8461538461538461,13,0.7000000000000001,12,0.2976190476190476,21,25.0,0.63,20,0.85,16,0.41666666666666674,12,0.7666666666666666,6,0.6666666666666667,13,0.3333333333333334,12,0.41333333333333333,15,0.6666666666666666,6,7.0,2.0,2.0,2.0,2.0,3.0,3.0,9.0,5.5,0.3333333333333333,1.75,0,0.0,0,7,3,6,5,5,10,10,10,10,20,6,0.0,2.0,20,1.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,4.0,3.0,7.0
f60ro,537,0,278,179,65,14,326,168,22,21,0.7360826928695027,0.2559916445117429,0.08588957055214724,0.4815950920245399,3.8190184049079754,0.625,0.740909090909091,44,0.7444444444444446,18,0.8142857142857143,10,0.8472222222222223,24,0.5833333333333333,8,0.7692307692307693,13,0.8833333333333334,12,0.5714285714285714,21,48.0,0.7300000000000001,20,0.925,16,0.8333333333333335,12,0.7999999999999999,6,0.8846153846153848,13,0.6666666666666666,12,0.8800000000000001,15,0.8666666666666667,6,6.0,3.0,3.0,5.0,1.0,4.0,4.0,11.0,7.25,0.3333333333333333,1.75,4,0.4444444444444444,3,7,0,6,2,5,3,10,3,10,6,6,0.0,1.0,20,1.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,5.0,2.0
f76v0,537,0,278,179,65,14,326,168,22,21,0.5688406855584769,0.24351081889830903,0.21779141104294478,0.36503067484662577,2.923312883435583,1.0,0.5909090909090909,44,0.5333333333333334,18,0.6428571428571428,10,0.6157407407407408,24,0.5833333333333334,8,0.7307692307692307,13,0.5,12,0.3333333333333333,21,28.0,0.5199999999999999,20,0.7125,16,0.20000000000000004,12,0.5666666666666667,6,0.5128205128205128,13,0.20000000000000004,12,0.7600000000000001,15,0.46666666666666673,6,5.0,2.0,4.0,4.0,2.0,6.0,5.0,16.0,8.5,0.16666666666666666,1.25,1,0.1111111111111111,7,7,5,6,4,5,10,10,10,10,20,6,0.0,2.0,20,3.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,2.0
fz8wa,537,0,278,179,65,14,326,168,22,21,0.6296291302426272,0.3012219429931735,0.06134969325153374,0.5552147239263804,3.1901840490797544,1.0,0.7545454545454546,44,0.5111111111111112,18,0.7,10,0.625,24,0.5555555555555556,8,0.8076923076923077,13,0.5666666666666668,12,0.40476190476190477,21,34.0,0.6299999999999999,20,0.675,16,0.25000000000000006,12,1.0,6,0.6794871794871795,13,0.5666666666666667,12,0.7200000000000002,15,0.7000000000000001,6,9.0,4.0,3.0,4.0,2.0,1.0,4.0,8.0,4.5,0.16666666666666666,1.25,2,0.2222222222222222,6,7,3,6,4,5,10,10,10,10,20,6,0.0,1.0,20,2.0,2.0,4.0,5.0,1.0,1.0,6.0,1.0,5.0,2.0,1.0,4.0,1.0,4.0
g00ic,537,0,278,179,65,14,326,168,22,21,0.6520144647445261,0.25032895687989487,0.06441717791411043,0.35276073619631904,3.3588957055214723,0.8461538461538461,0.6954545454545454,44,0.6222222222222222,18,0.6428571428571428,10,0.7407407407407408,24,0.5,8,0.7307692307692307,13,0.7833333333333333,12,0.35714285714285715,21,30.0,0.64,20,0.6875,16,0.5166666666666667,12,0.8666666666666667,6,0.6666666666666667,13,0.8166666666666668,12,0.6666666666666667,15,0.6333333333333333,6,5.0,3.0,3.0,4.0,2.0,3.0,3.0,8.0,4.5,0.5,1.75,3,0.3333333333333333,1,7,4,6,2,5,5,10,6,10,11,6,0.0,2.0,20,2.0,2.0,1.0,3.0,1.0,1.0,6.0,12.0,6.0,3.0,4.0,4.0,3.0,6.0
g0rj9,537,0,278,179,65,14,326,168,22,21,0.6788612290912904,0.23533045547319326,0.18711656441717792,0.3374233128834356,3.441717791411043,0.8571428571428571,0.6818181818181818,44,0.7222222222222222,18,0.7428571428571428,10,0.6990740740740741,24,0.5138888888888888,8,0.8846153846153846,13,0.6833333333333332,12,0.2857142857142857,21,24.0,0.6300000000000001,20,0.7375,16,0.8833333333333334,12,0.5666666666666667,6,0.7564102564102563,13,0.7000000000000001,12,0.8266666666666668,15,0.8999999999999999,6,9.0,4.0,2.0,2.0,2.0,2.0,3.0,6.0,4.5,0.16666666666666666,1.5,5,0.5555555555555556,2,7,2,6,5,5,8,10,10,10,18,6,0.0,1.0,20,4.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,6.0,3.0,2.0,3.0,3.0,7.0
g24p8,537,0,278,179,65,14,326,168,22,21,0.598733773043589,0.2989496351370093,0.08282208588957055,0.5337423312883436,3.088957055214724,0.9523809523809523,0.6409090909090909,44,0.6000000000000001,18,0.5142857142857143,10,0.736111111111111,24,0.5555555555555556,8,0.6923076923076923,13,0.8500000000000001,12,0.2619047619047619,21,22.0,0.5399999999999999,20,0.7375,16,0.26666666666666666,12,0.39999999999999997,6,0.6923076923076923,13,0.38333333333333336,12,0.8800000000000001,15,0.43333333333333335,6,7.0,3.0,2.0,2.0,2.0,5.0,6.0,10.0,5.25,0.16666666666666666,2.0,2,0.2222222222222222,5,7,3,6,5,5,6,10,7,10,13,6,0.0,2.0,20,3.0,1.0,3.0,5.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0
g89mx,537,0,278,179,65,14,326,168,22,21,0.5820600837472002,0.1613367178040663,0.6441717791411042,0.27607361963190186,3.049079754601227,1.0,0.6000000000000001,44,0.6,18,0.5714285714285714,10,0.5555555555555556,24,0.5555555555555556,8,0.5,13,0.5999999999999999,12,0.25,21,21.0,0.5999999999999999,20,0.6,16,0.5999999999999999,12,0.6,6,0.6666666666666666,13,0.5999999999999999,12,0.5999999999999999,15,0.6,6,6.0,3.0,3.0,3.0,2.0,6.0,4.0,16.0,8.5,0.16666666666666666,1.5,2,0.2222222222222222,4,7,5,6,5,5,8,10,5,10,13,6,0.0,2.0,20,3.0,1.0,2.0,5.0,1.0,1.0,6.0,12.0,6.0,1.0,3.0,2.0,1.0,1.0
gozwq,537,0,278,179,65,14,326,168,22,21,0.6486098938552926,0.26715923051497564,0.10429447852760736,0.3987730061349693,3.331288343558282,0.75,0.7272727272727273,44,0.6222222222222222,18,0.6714285714285715,10,0.6574074074074073,24,0.5416666666666666,8,0.8076923076923077,13,0.48333333333333334,12,0.4642857142857143,21,39.0,0.63,20,0.7375,16,0.5000000000000001,12,0.3666666666666667,6,0.7307692307692307,13,0.65,12,0.8,15,0.8000000000000002,6,2.0,1.0,3.0,5.0,1.0,6.0,4.0,16.0,8.5,0.5,1.75,2,0.2222222222222222,2,7,2,6,3,5,8,10,4,10,12,6,0.0,2.0,20,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,3.0,4.0,3.0,3.0,4.0
ha6bv,537,0,278,179,65,14,326,168,22,21,0.5831372615114946,0.24047776890952416,0.1411042944785276,0.3220858895705521,3.0061349693251533,1.0,0.6545454545454544,44,0.5666666666666667,18,0.7571428571428571,10,0.6481481481481483,24,0.5555555555555556,8,0.6538461538461539,13,0.7333333333333333,12,0.25,21,21.0,0.5800000000000001,20,0.6500000000000001,16,0.6000000000000001,12,0.8666666666666667,6,0.564102564102564,13,0.3500000000000001,12,0.46666666666666673,15,0.4666666666666666,6,3.0,2.0,3.0,4.0,2.0,2.0,3.0,8.0,4.5,0.0,1.5,9,1.0,6,7,4,6,5,5,10,10,9,10,19,6,0.0,1.0,20,1.0,2.0,3.0,5.0,5.0,1.0,3.0,1.0,4.0,3.0,5.0,3.0,3.0,4.0
hetd5,537,0,278,179,65,14,326,168,22,21,0.5540545854963033,0.30913451268825287,0.09202453987730061,0.6196319018404908,2.8496932515337425,1.0,0.5818181818181819,44,0.5333333333333334,18,0.6428571428571429,10,0.6064814814814814,24,0.5138888888888888,8,0.6923076923076923,13,0.6833333333333335,12,0.25,21,21.0,0.53,20,0.5875,16,0.30000000000000004,12,0.9,6,0.7179487179487178,13,0.3333333333333334,12,0.33333333333333337,15,0.39999999999999997,6,4.0,1.0,3.0,4.0,2.0,1.0,3.0,8.0,4.5,0.3333333333333333,1.25,8,0.8888888888888888,5,7,4,6,5,5,10,10,7,10,17,6,0.0,1.0,20,4.0,1.0,4.0,4.0,1.0,1.0,3.0,9.0,6.0,2.0,5.0,5.0,2.0,7.0
hfvpz,537,0,278,179,65,14,326,168,22,21,0.5780418286553257,0.2997623855443192,0.0950920245398773,0.5766871165644172,2.98159509202454,0.9523809523809523,0.6545454545454544,44,0.5111111111111112,18,0.5142857142857143,10,0.6759259259259259,24,0.45833333333333337,8,0.6923076923076923,13,0.5499999999999999,12,0.2619047619047619,21,22.0,0.57,20,0.7125,16,0.4500000000000001,12,0.9666666666666667,6,0.7820512820512822,13,0.3333333333333334,12,0.8133333333333334,15,0.39999999999999997,6,7.0,3.0,3.0,5.0,1.0,3.0,3.0,8.0,4.5,0.0,1.5,2,0.2222222222222222,2,7,4,6,5,5,5,10,7,10,12,6,0.0,1.0,20,3.0,2.0,4.0,4.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,7.0
hpbis,537,0,278,179,65,14,326,168,22,21,0.608183517232597,0.2933899921104835,0.05521472392638037,0.5030674846625767,3.0736196319018405,0.9047619047619048,0.6136363636363635,44,0.5777777777777778,18,0.5999999999999999,10,0.5833333333333333,24,0.5277777777777777,8,0.7692307692307693,13,0.9666666666666667,12,0.2857142857142857,21,24.0,0.6699999999999999,20,0.7375,16,0.23333333333333336,12,0.8666666666666667,6,0.6153846153846154,13,0.3333333333333334,12,0.8800000000000002,15,0.7333333333333334,6,2.0,1.0,4.0,5.0,2.0,4.0,3.0,8.0,5.25,0.3333333333333333,1.5,2,0.2222222222222222,6,7,5,6,5,5,8,10,7,10,15,6,0.0,2.0,20,2.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,4.0,1.0
hwot5,537,0,278,179,65,14,326,168,22,21,0.6109887300838222,0.2636674776814957,0.25153374233128833,0.42024539877300615,3.0644171779141103,1.0,0.6272727272727274,44,0.6000000000000001,18,0.5571428571428572,10,0.5462962962962963,24,0.5277777777777778,8,0.8076923076923077,13,0.6333333333333332,12,0.39285714285714285,21,33.0,0.62,20,0.625,16,0.4666666666666668,12,0.6,6,0.6666666666666666,13,0.6,12,0.8400000000000001,15,0.6000000000000001,6,6.0,3.0,3.0,3.0,2.0,4.0,4.0,10.0,6.25,0.6666666666666666,1.75,3,0.3333333333333333,3,7,5,6,4,5,4,10,2,10,6,6,0.0,2.0,20,3.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,5.0,4.0,1.0,3.0,3.0,3.0
i2m95,537,0,278,179,65,14,326,168,22,21,0.6328378165801478,0.27555783565450287,0.1441717791411043,0.450920245398773,3.1809815950920246,0.5714285714285714,0.6318181818181818,44,0.6333333333333333,18,0.6428571428571428,10,0.5092592592592592,24,0.5138888888888888,8,0.7692307692307693,13,0.3499999999999999,12,0.8214285714285714,21,69.0,0.62,20,0.625,16,0.5833333333333334,12,0.7666666666666666,6,0.7051282051282052,13,0.6333333333333334,12,0.7733333333333333,15,0.5000000000000001,6,8.0,2.0,3.0,4.0,1.0,4.0,3.0,8.0,5.0,0.3333333333333333,1.25,2,0.2222222222222222,6,7,3,6,4,5,9,10,9,10,18,6,0.0,1.0,20,2.0,2.0,3.0,3.0,1.0,1.0,3.0,12.0,6.0,2.0,2.0,5.0,2.0,7.0
i89x5,537,0,278,179,65,14,326,168,22,21,0.5950067229975206,0.2935375100599865,0.15337423312883436,0.5429447852760736,3.0306748466257667,0.9166666666666666,0.6818181818181819,44,0.6444444444444444,18,0.6285714285714286,10,0.5370370370370371,24,0.6111111111111112,8,0.6153846153846154,13,0.6833333333333335,12,0.40476190476190477,21,34.0,0.62,20,0.5874999999999999,16,0.2333333333333334,12,0.4666666666666666,6,0.7307692307692307,13,0.6000000000000001,12,0.7333333333333332,15,0.6000000000000001,6,3.0,3.0,3.0,3.0,2.0,6.0,3.0,6.0,7.0,0.3333333333333333,1.5,5,0.5555555555555556,3,7,1,6,5,5,5,10,5,10,10,6,0.0,2.0,20,3.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,5.0,3.0,1.0,3.0,2.0,3.0
ibsjm,537,0,278,179,65,14,326,168,22,21,0.6232239301257707,0.27742834480441136,0.11349693251533742,0.4539877300613497,3.184049079754601,0.8571428571428571,0.7136363636363636,44,0.6222222222222223,18,0.6857142857142857,10,0.625,24,0.5555555555555556,8,0.6538461538461539,13,0.8666666666666667,12,0.2857142857142857,21,24.0,0.65,20,0.8625,16,0.3333333333333334,12,0.7333333333333333,6,0.7179487179487178,13,0.3333333333333334,12,0.7333333333333333,15,0.6333333333333333,6,3.0,2.0,3.0,4.0,1.0,1.0,6.0,8.0,5.0,0.3333333333333333,1.75,2,0.2222222222222222,5,7,5,6,5,5,10,10,9,10,19,6,0.0,2.0,20,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0
ighhg,537,0,278,179,65,14,326,168,22,21,0.6004516955437201,0.3037192725186211,0.0736196319018405,0.5521472392638037,2.978527607361963,0.6666666666666666,0.6681818181818181,44,0.5777777777777778,18,0.6714285714285714,10,0.40277777777777785,24,0.5416666666666665,8,0.8076923076923077,13,0.5,12,0.4166666666666667,21,35.0,0.6200000000000001,20,0.675,16,0.3666666666666667,12,0.8666666666666667,6,0.4615384615384616,13,0.45,12,0.8533333333333334,15,0.6000000000000001,6,10.0,4.0,2.0,1.0,2.0,6.0,4.0,8.0,3.75,0.0,1.5,9,1.0,4,7,1,6,3,5,10,10,10,10,20,6,0.0,2.0,20,3.0,1.0,2.0,2.0,4.0,1.0,6.0,9.0,6.0,4.0,3.0,5.0,3.0,1.0
ilhrp,537,0,278,179,65,14,326,168,22,21,0.5894718607908792,0.22150318978055658,0.2085889570552147,0.2883435582822086,3.0092024539877302,1.0,0.6727272727272727,44,0.6444444444444445,18,0.6142857142857142,10,0.5416666666666666,24,0.6527777777777778,8,0.6923076923076923,13,0.75,12,0.25,21,21.0,0.53,20,0.65,16,0.7166666666666667,12,0.39999999999999997,6,0.6282051282051282,13,0.5333333333333333,12,0.7866666666666668,15,0.5,6,5.0,2.0,3.0,4.0,1.0,3.0,3.0,8.0,4.5,0.16666666666666666,1.5,2,0.2222222222222222,5,7,5,6,5,5,7,10,9,10,16,6,0.0,2.0,20,1.0,1.0,3.0,5.0,1.0,1.0,3.0,1.0,6.0,3.0,2.0,3.0,2.0,1.0
ir48j,537,0,278,179,65,14,326,168,22,21,0.6176842925309183,0.28667498922013857,0.0736196319018405,0.4723926380368098,3.2116564417177913,1.0,0.6227272727272727,44,0.6555555555555557,18,0.8,10,0.736111111111111,24,0.5277777777777778,8,0.7307692307692307,13,0.75,12,0.32142857142857145,21,27.0,0.5700000000000001,20,0.8,16,0.20000000000000004,12,0.4333333333333333,6,0.6410256410256412,13,0.3333333333333334,12,0.8133333333333336,15,0.6666666666666666,6,6.0,2.0,3.0,1.0,1.0,6.0,4.0,16.0,8.5,0.16666666666666666,1.75,3,0.3333333333333333,7,7,4,6,4,5,8,10,8,10,16,6,0.0,2.0,20,1.0,1.0,3.0,6.0,1.0,1.0,1.0,5.0,3.0,2.0,4.0,2.0,2.0,1.0
iueq4,537,0,278,179,65,14,326,168,22,21,0.6177854652164468,0.2685757810107401,0.11349693251533742,0.4294478527607362,3.1993865030674846,0.9230769230769231,0.6863636363636364,44,0.6777777777777778,18,0.8142857142857143,10,0.6944444444444443,24,0.5555555555555556,8,0.5384615384615384,13,0.7333333333333333,12,0.32142857142857145,21,27.0,0.55,20,0.8625,16,0.5166666666666667,12,0.8999999999999999,6,0.5512820512820512,13,0.4166666666666667,12,0.6266666666666667,15,0.6,6,6.0,3.0,3.0,3.0,1.0,2.0,4.0,11.0,5.0,0.5,1.75,4,0.4444444444444444,5,7,3,6,4,5,6,10,8,10,14,6,0.0,1.0,20,4.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0
iyz57,537,0,278,179,65,14,326,168,22,21,0.6137019464856888,0.3215685213179977,0.0950920245398773,0.6595092024539877,3.1533742331288344,0.8666666666666667,0.6272727272727273,44,0.588888888888889,18,0.6857142857142856,10,0.6990740740740741,24,0.45833333333333337,8,0.6923076923076923,13,0.7333333333333333,12,0.2976190476190476,21,25.0,0.72,20,0.8125,16,0.3333333333333334,12,0.6666666666666666,6,0.7051282051282052,13,0.3333333333333334,12,0.9333333333333333,15,0.4000000000000001,6,8.0,3.0,1.0,1.0,1.0,4.0,4.0,9.0,5.0,0.3333333333333333,1.5,6,0.6666666666666666,2,7,3,6,4,5,3,10,6,10,9,6,0.0,2.0,20,3.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0
j0fnu,537,0,278,179,65,14,326,168,22,21,0.6089090017004128,0.2553634467989243,0.13496932515337423,0.3834355828220859,3.147239263803681,0.9523809523809523,0.6772727272727272,44,0.6777777777777777,18,0.6857142857142857,10,0.736111111111111,24,0.5138888888888888,8,0.8076923076923077,13,0.8666666666666668,12,0.2619047619047619,21,22.0,0.6000000000000001,20,0.7124999999999999,16,0.3333333333333333,12,0.7666666666666666,6,0.7179487179487178,13,0.38333333333333336,12,0.56,15,0.5666666666666665,6,5.0,2.0,2.0,5.0,1.0,4.0,4.0,8.0,4.5,0.16666666666666666,1.5,7,0.7777777777777778,4,7,3,6,5,5,8,10,8,10,16,6,0.0,2.0,20,4.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,1.0
j8yub,537,0,278,179,65,14,326,168,22,21,0.6176112571818093,0.3027106967605692,0.11042944785276074,0.5858895705521472,3.226993865030675,1.0,0.6227272727272727,44,0.6222222222222222,18,0.6285714285714287,10,0.7592592592592592,24,0.5,8,0.6923076923076923,13,0.8833333333333336,12,0.25,21,21.0,0.6,20,0.6375,16,0.4833333333333334,12,0.8333333333333331,6,0.46153846153846156,13,0.3333333333333334,12,0.92,15,0.8333333333333334,6,6.0,3.0,2.0,5.0,1.0,6.0,6.0,16.0,8.5,0.16666666666666666,1.75,2,0.2222222222222222,5,7,3,6,2,5,6,10,5,10,11,6,0.0,1.0,8,2.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,7.0
j9t67,537,0,278,179,65,14,326,168,22,21,0.6295335756608762,0.24969033839630314,0.09815950920245399,0.35276073619631904,3.2576687116564416,1.0,0.7545454545454546,44,0.6333333333333334,18,0.7428571428571428,10,0.6203703703703703,24,0.75,8,0.7692307692307693,13,0.65,12,0.35714285714285715,21,30.0,0.6300000000000001,20,0.7375,16,0.6000000000000001,12,0.19999999999999998,6,0.5897435897435898,13,0.5666666666666667,12,0.6933333333333335,15,0.8333333333333334,6,5.0,2.0,4.0,2.0,2.0,3.0,4.0,9.0,4.5,0.0,1.0,2,0.2222222222222222,3,7,3,6,5,5,7,10,6,10,13,6,0.0,2.0,20,3.0,1.0,3.0,6.0,1.0,1.0,1.0,11.0,2.0,3.0,2.0,2.0,3.0,4.0
j9v1n,537,0,278,179,65,14,326,168,22,21,0.6157633692142894,0.24826149314234439,0.0950920245398773,0.3496932515337423,3.168711656441718,0.6666666666666666,0.6545454545454544,44,0.6333333333333333,18,0.7142857142857143,10,0.6157407407407406,24,0.625,8,0.7307692307692307,13,0.5499999999999999,12,0.4880952380952381,21,41.0,0.58,20,0.6875,16,0.3166666666666667,12,0.7999999999999999,6,0.5641025641025641,13,0.6833333333333335,12,0.7466666666666668,15,0.6666666666666666,6,8.0,3.0,3.0,4.0,1.0,4.0,3.0,6.0,4.75,0.0,1.25,2,0.2222222222222222,5,7,5,6,5,5,9,10,9,10,18,6,0.0,2.0,20,3.0,2.0,4.0,4.0,1.0,1.0,2.0,10.0,6.0,2.0,3.0,5.0,2.0,7.0
jex85,537,0,278,179,65,14,326,168,22,21,0.6184109006194896,0.20254237253276786,0.15337423312883436,0.18404907975460122,3.0644171779141103,1.0,0.6772727272727272,44,0.5555555555555556,18,0.6714285714285714,10,0.49074074074074076,24,0.4166666666666667,8,0.8846153846153846,13,0.55,12,0.5714285714285714,21,48.0,0.66,20,0.7875000000000001,16,0.4000000000000001,12,0.46666666666666673,6,0.5,13,0.4666666666666668,12,0.8000000000000003,15,0.7333333333333334,6,4.0,3.0,2.0,2.0,1.0,4.0,4.0,8.0,5.0,0.3333333333333333,1.5,6,0.6666666666666666,0,7,2,6,5,5,8,10,9,10,17,6,0.0,1.0,20,2.0,1.0,3.0,4.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,7.0
jqodr,537,0,278,179,65,14,326,168,22,21,0.6113437474250358,0.27111918159590964,0.12269938650306748,0.42024539877300615,3.128834355828221,0.7142857142857143,0.6772727272727272,44,0.5777777777777778,18,0.6142857142857142,10,0.5833333333333334,24,0.5138888888888888,8,0.7307692307692307,13,0.8333333333333334,12,0.32142857142857145,21,27.0,0.5599999999999999,20,0.75,16,0.36666666666666675,12,0.5333333333333333,6,0.6794871794871795,13,0.38333333333333336,12,0.7600000000000001,15,0.6666666666666666,6,5.0,2.0,3.0,4.0,1.0,5.0,5.0,11.0,6.0,0.16666666666666666,1.75,6,0.6666666666666666,6,7,3,6,5,5,9,10,9,10,18,6,0.0,1.0,20,3.0,1.0,4.0,4.0,1.0,1.0,1.0,11.0,5.0,3.0,3.0,1.0,3.0,7.0
k7iif,537,0,278,179,65,14,326,168,22,21,0.6323320467875683,0.2797941282149978,0.06748466257668712,0.4539877300613497,3.196319018404908,0.7142857142857143,0.6681818181818181,44,0.5222222222222224,18,0.7142857142857142,10,0.5740740740740741,24,0.5277777777777777,8,0.8076923076923077,13,0.85,12,0.3333333333333333,21,28.0,0.5599999999999999,20,0.75,16,0.6333333333333333,12,0.7333333333333333,6,0.6025641025641026,13,0.7166666666666667,12,0.7200000000000001,15,0.6333333333333334,6,3.0,2.0,3.0,3.0,1.0,3.0,4.0,11.0,4.75,0.0,1.75,2,0.2222222222222222,6,7,3,6,3,5,9,10,9,10,18,6,0.0,2.0,20,4.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,4.0,7.0
k8gd7,537,0,278,179,65,14,326,168,22,21,0.49609878873682556,0.2415105379088378,0.24539877300613497,0.44785276073619634,2.48159509202454,0.9545454545454546,0.2227272727272727,44,0.24444444444444446,18,0.6142857142857142,10,0.4537037037037037,24,0.5138888888888888,8,0.6153846153846154,13,0.3333333333333333,12,0.36904761904761907,21,31.0,0.61,20,0.7,16,0.7166666666666667,12,0.5,6,0.5897435897435896,13,0.6166666666666666,12,0.6799999999999999,15,0.6666666666666666,6,3.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,4.25,0.3333333333333333,1.25,4,0.4444444444444444,7,7,4,6,5,5,10,10,10,10,20,6,0.0,1.0,20,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0
kficb,537,0,278,179,65,14,326,168,22,21,0.6538754148033289,0.27005463990633666,0.046012269938650305,0.42024539877300615,3.3680981595092025,0.8333333333333334,0.6318181818181817,44,0.8444444444444446,18,0.7714285714285714,10,0.7916666666666666,24,0.5694444444444444,8,0.6923076923076923,13,0.7833333333333333,12,0.42857142857142855,21,36.0,0.6599999999999999,20,0.8,16,0.5833333333333334,12,0.8333333333333334,6,0.717948717948718,13,0.6833333333333335,12,0.5066666666666668,15,0.8333333333333334,6,6.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,3.25,0.0,1.75,3,0.3333333333333333,1,7,0,6,3,5,1,10,2,10,3,6,0.0,2.0,20,3.0,1.0,4.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,5.0,1.0
kms82,537,0,278,179,65,14,326,168,22,21,0.6232135834513135,0.2586436714524728,0.16257668711656442,0.39570552147239263,3.1717791411042944,0.5384615384615384,0.65,44,0.6000000000000001,18,0.5857142857142857,10,0.6342592592592592,24,0.5555555555555556,8,0.7692307692307693,13,0.7000000000000001,12,0.4166666666666667,21,35.0,0.63,20,0.47500000000000003,16,0.8000000000000002,12,0.9,6,0.6025641025641025,13,0.7833333333333333,12,0.5600000000000002,15,0.7000000000000001,6,5.0,3.0,4.0,3.0,1.0,6.0,4.0,9.0,4.75,0.0,1.5,6,0.6666666666666666,5,7,3,6,3,5,10,10,10,10,20,6,0.0,2.0,20,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,4.0,3.0,4.0
